file,start,end,patches
7bb2d44ec373352625b4fc6cee23ada1d150a6b67be9902211173962c860813e.npz,735808,6108176,"[[4426857, 4508487]]"
7b6713abcbfc12aa7415f3fe650988054f2d13f4d5261b5bdfabf8c103de5af8.npz,1014296,6649224,[]
7c8dad78b3afcbbbe216db2527d6bd8e64e5c471a20a744d712cd5e0be74c17c.npz,929247,4404968,"[[2272609, 2356103]]"
7c2be0d7dcdcde0da89a587b21672e8679dc1d8add39158c329eded41dc1b571.npz,13064,5252920,[]
7c364c6e32703b37d6b624546104e2637d95e16219796e08c60a3f05898ebc3b.npz,813872,5326736,"[[4606120, 4705303]]"
7bfd972ad942322dae5f85c1dba68fbede9533275c4ea61d593e664609d0fe37.npz,446624,7463200,[]
7cea5d78628d5706ebad95ec91a43e8efef71aa67d7e5f4a873a87b21c97b89b.npz,13240,5140816,"[[1342192, 1347184], [2088056, 2090888], [2165943, 2211071], [2239456, 2242320], [2342819, 2347580], [2567682, 2784845]]"
7cdc91aa1c73e75ecd75264e7bcb4c94841642641ccbb4a3216e8d5add411442.npz,482688,5464016,"[[2531712, 2533080], [2661627, 2705562]]"
7c3f6130db0c0c1c5f98adb7f5e3728c30fbf8061332cd38b4985ecd0c52a7bd.npz,85466,5855904,"[[5263075, 5310950]]"
7d1bca4ba6829f6ef3e33d3e86d16ea5270b47eed8b628986a25e3be9f226f7d.npz,13320,5038360,[]
7cde237787a771955e0aa4a6f15b22f00c3574e4ffff4d50861fedc1b3dfda12.npz,1240626,5683400,[]
7c5b3bd18bfdc6f7f8361d252d572f56c8ffe7185f375abc57c1fcc0a4831de0.npz,883184,6217536,"[[2102190, 2161773], [2621992, 2623152], [3331600, 3334608], [3399464, 3400480], [5455793, 5500553]]"
7d79b2a701e2d7fc32815d24a2774795be38b50a3299894ed6dc76b14b068f57.npz,469904,5429600,"[[4048553, 4122272]]"
7e0adeacf53b227f9a39a7f5f1468dd99d8650f6b50c19110ddfbc8c78750413.npz,27032,4786000,"[[1948161, 2004543]]"
7cfb1697a7748f38a3bd3b09fc890de9c1c54fb5a3aa4db2f56e98e79abc31e7.npz,5128,5885992,"[[4219112, 4220248]]"
7de34508a5fec9105477669739a509210bd6c915acd7756d4fde92b883dc1508.npz,0,5395400,"[[2128266, 2186547]]"
7c968b8a4cb4c14ac9029f824b3cec86a1c0ba607f1c2554c259c6c38cf595d2.npz,1303592,6602592,"[[3459104, 3462080]]"
7e391600715beb26efd116f261755682edd94d0b30559a940b4c23ed28292d4e.npz,491160,5103448,[]
7e09acfadd4b662348a388948fd42b52388dc6228d49ad13004e8faff4c59577.npz,1153104,5272776,"[[3158216, 3271961]]"
7e0be04c9da6ec380cbf5307c743f7b19731a71e1949e23832b75d27cf2ae81f.npz,569008,5719600,[]
7d6162ec9f5cfe9922b09ae0ee28af7779aaf8bd1766547b1fa9bfb7d73708a4.npz,611056,6860512,"[[2875498, 2976464], [4227919, 4291935]]"
7e0bdda86e1699a6a7466558d82b85c3a56985ad7bb5afb06fdbd377e1f603ed.npz,494440,5589600,[]
7df1e1dcf9f9a44741990db54f5ed10cbc4bf5dc3452d1b14164269972ca2c37.npz,1013408,6179200,[]
7dab529373527f6dc53286dbc2f57653560fc46a6db9f761dc3cafe61cf44c8c.npz,1133952,6684000,[]
7e71fe329e9ed33f20a292baad3382d4c665bc2a924d61acf407b72c3a33f21b.npz,0,4836600,"[[2480105, 2577104]]"
7d25a5d82ba4935e25787af6056647a90412b5d0afb5ed20030e8eaaf68e3ec9.npz,1808944,7604000,"[[3420184, 3421656], [4346656, 4348024]]"
7e54a240ebab57bce87fbcb5fec55f2b682459d0ba017303bd1391b570006434.npz,17664,5082064,"[[1959410, 2027195], [4157537, 4225130]]"
7d56a1f7600151001e4f4d4f24893385673f23193e94a9675e0e967752245b15.npz,62768,7843216,"[[4653992, 4655648]]"
7ee974b3113e58cf33453f259801422264267e52d4c90d5df1235c35d397af7a.npz,16352,5024248,[]
7e512b3d9c8df40af9edd5f4366799a23a2d449269881425832a68b3ee3a1dde.npz,855613,5298232,[]
7e467d259dc2752284f9ccefa5b9332ccd37737529589af526f9a1e80bef3145.npz,622504,5952032,"[[3708515, 3750383]]"
7e2f2f1dfbd9f5902795dc2824d74e6ea0a74a0a0fda763ef11f8dceba4510a2.npz,1606649,6792968,"[[1731968, 1737800], [1739509, 1745129], [1900472, 1904696], [1945568, 1948536], [1995984, 2001624], [2175189, 2214863], [2695168, 2733259], [3478294, 3513021], [3909166, 3975400], [4031840, 4034816], [4747672, 4749880], [5015880, 5062110]]"
7ef2bdb9595dc3304229d2a89a687a887093650f6db19f419cc26945fba3c351.npz,10536,5230400,[]
7ecf285d63c9cc78eec35c2dcb774a39d5a474b9ad0154541d321d8ac0922341.npz,4952,6098608,"[[4359432, 4364112]]"
7ed2f82ef51b8cbade88aa2032ef1382be6258c145d7651c58a999be0c9d2a3e.npz,11728,5423800,[]
7f65d2af0c8633932c8b962749e85754eed4a083a901447c54bf39be81d85be3.npz,42632,4514960,"[[3502737, 3586520]]"
7eaa11b590a3f86d6835f437cf7e2cf3aef67880b37daf1ff0446b5dbf8065dd.npz,1339224,5743456,[]
7f8f656f70648bb6bd13de876a53c5a0cf4c6d424710a6910f3ffc017d91af80.npz,44760,4815520,"[[3168247, 3229384]]"
7f1dafb1af33f7569e5469432a39d9fb98cd6fb49d6c894b178d28d7912b33d6.npz,2216,5121400,"[[2194922, 2225593]]"
7f92dc942fd684fe58f90dd58ed175bc4ee38cf01686b4fc94ef993b1c43f079.npz,18216,4652960,[]
7ee9d374a3ae901d821f8a0c51ef1e8e91d71810414b69d86f8a40b3ebd70c83.npz,12216,6730568,"[[1968808, 1969808], [2688527, 2738450]]"
7f0e95539eae22c8f21686dc6c2cde163b712fe29dd4cf0985f48ebac652be89.npz,376078,6062880,[]
805e46ff9b6beb9af5d79a29e785a2e606843d078a86a205dbdcadb32debdd6a.npz,13568,4597064,"[[2720600, 2782059]]"
7ff0b921d2281dcf6d23b959d75812131f4f52ed4e6e46f323cad6889968bf09.npz,11768,5631200,[]
7f91e11fac678c1588bafd8954be02764689cd9cbf903eea940b8b02b09d4a6f.npz,14268,6109600,"[[1890538, 1964200], [3792936, 3853292], [3888405, 3892048]]"
801e42d205723d5c64165df4e9ffa4f4b1ff3dd9cb195debea5dafbde3bbb751.npz,539032,5245680,[]
80027ba2b59c7237db8ff657e2ab2e57e837b2c5b35732e6d34d85f5a399209a.npz,610064,5809168,"[[4435376, 4509720]]"
7fbfeebe96bcbf7a9985cdfaac21ba035e2e25bc88a62a504eeb643251879339.npz,10040,6671400,"[[3904360, 3906168]]"
81092440bccd4307117d64db701aa32ffe979edea38594f1dfcd23f5fffb8846.npz,13416,4933512,[]
80d4e5534286ce01c8747a7cca059918cf7e3ae377fca3412dc335c87c407c85.npz,449480,5128680,"[[1888581, 1949972], [3864424, 3869992]]"
8062749871b357c92eb7ced101296a859d565874cb95e0c058320dc0dc7e4772.npz,434112,5881104,"[[3167792, 3242575]]"
819a8e0f0d808e56f81b52fb8d753fe8a23b31abf1175df59e6d071968cf9578.npz,20048,4468128,"[[3018566, 3075870]]"
80f9ff325bb46cc396e14241b7812d0f83d9df6192d303d331f7cb2033e572f7.npz,348184,5553000,"[[2974048, 3055088]]"
8115016e7a3e151345f4da31fa115f26676a8fdb1f43f6fd6f6557cb1619fe50.npz,1031792,5362024,"[[4742309, 4846744]]"
810c94c3fbfd7fb02e17417aa7f12be473a59f828d591104b18f3f141d433ac4.npz,1469349,5826264,"[[1468350, 1540296], [1584312, 1594376], [1598088, 1599696], [4018024, 4020080]]"
808912682bc3b0fa27ebaa4b48a5dda2cbdac4d4f27cdc537c4ad3b7457f84a7.npz,490392,6273256,"[[2398461, 2552394], [4300843, 4461023]]"
822a107bac9ddbe29e930cfcf5aab9288b0f8bf084a635a879b22bc4a4c3995a.npz,952977,4362224,"[[2033348, 2093866], [3103214, 3161271]]"
802ed574f970218b48cad7053a37bf4fb1b42755e1edb0f46824f2525c89a44a.npz,444464,7383800,"[[5236608, 5290097]]"
82006b53e00cf03d98c99b7ceafb0d7605465794bc50705b13be50b2875a7f98.npz,386858,5131336,"[[2422893, 2513490]]"
81fb2272358081959b4a045439f54cb94642b7f77035a04f39ce76e0d6fb2104.npz,14528,5301032,"[[2323674, 2423225]]"
81aff6a3b61695bef27e0ce7ab78e55bcc1087ce75c2510f911ea6bba134bedc.npz,1343899,5371600,"[[1342900, 1408638]]"
80cf442ab382ef4a26cfe2bd338d5a7cd074d6d8c507191cc38030ffebd17e00.npz,1359032,7029760,"[[5150107, 5217563]]"
8233de2bc9d8ebb45fa8459dc981ee9c6d838ac8df2b468d321e71f066b70bc9.npz,1222199,4870728,"[[1221200, 1342496]]"
8195730fea0b6973f3b921237fdd22398e4781734ee693721a383fece4d20516.npz,502264,6158720,"[[4637554, 4734341]]"
819d0e1ef06aebe65463f5916ca28225c6940aad137d452ee9a5cdcda17d79c1.npz,472544,6145800,"[[2265104, 2266920]]"
816bc0888b3527e23405d58fa2a93fe779a62208bbfd1f1f0129c2015aa96776.npz,12248,6690288,"[[2120417, 2192691]]"
81972badaaa4d72b06d363f34ff9ad1bc0a857b022b88f6c045fca7c759cf3ba.npz,674928,6518536,"[[1771289, 1813096]]"
8295455a4a0ce1b70620d64c940c3f5b2366403a06ecae64b4fd840389ca5ff1.npz,31752,5045768,"[[2406628, 2460056]]"
81de35aad65a4c07e621f5a582fd7278f5678e45a85dff1369c29dd3afeaf98a.npz,644041,6690800,"[[3114599, 3169139], [5164249, 5167303], [5167954, 5170197], [5173232, 5174463]]"
828c5c7470a7d599c1bb05a2a0d930edf2bedab6748314fee3c41a48e5dd730e.npz,1006312,5361592,"[[4261419, 4356789]]"
82244f8b966f13717ecbfb993eaeadca40a4d11b2e48d9381a536e78a7414ceb.npz,1306279,6181000,"[[1815727, 1861116], [2225036, 2283126], [3201641, 3270508], [5074141, 5117932]]"
8293faa28465d7e7bc28dc4a0de2ad5620666e6b50b71ae3ede5a862921ebc56.npz,404472,5614600,[]
82397d8e27e7f57fc8ed05b5cb6ff170860c10e486151d5c2a1f27f270007318.npz,366927,6247125,"[[2599256, 2677667], [5742400, 5745536]]"
828bfc6e6e38777cbd410b8aed727885d440fcc1b7b037d67a1ffe1fe321ece6.npz,1079040,6131784,[]
833e809b928937cdd6aa1527b6eba69632bddc79f3bdb053733821909d68dcfc.npz,61821,5290000,"[[1596816, 1688460]]"
833373c24e1b2b0368b12ec000ac11ba2bc9f877bc2def44ccc4f16134ee24a0.npz,711768,5951664,[]
8385a54d45e9a39e552f9e039f62f9f5561a5755f435e4b5487c3b60ba5f5fb3.npz,0,4814800,[]
83af77f8102ff65418ff95644719d4d234a8669210c793342da1cbd5448992c8.npz,3480,4814744,"[[2017409, 2053679]]"
83042a9998d1a57e3403d37011276b2db9fe051e911aaa47db08feed62f5f834.npz,419752,6246840,[]
8362fcc3bc43e7780c03c47052dd80bbe8bc4912233e12dba28e589635c58ba9.npz,47536,5605720,"[[1532662, 1571576]]"
845533737fa139ea4727e4350d8efc75622d4d557f26fefd28299dd31520e978.npz,13176,4381800,[]
833bf668eeac14fb8b4651fcc719a00e9b99dc397f3c5c3e7b2395dba081f330.npz,15674,6222856,"[[1744216, 1746592]]"
8363e2524439dd2382b1c72a864682aeab4227947d63b91bdfae6371e8c96935.npz,109080,5832800,"[[3990824, 4060653]]"
840785632d61e68af38e9bcea654d51560dd5f3b6a3fbe4c88416dd8a8131b89.npz,655760,5264440,[]
83ec9b23a6f1fb91e26b206777187d3f318d6a0e380e222f7d4681aedc981f59.npz,15648,5419800,"[[3407541, 3514852], [3616440, 3617576]]"
83c5838cd1ff59af31975fa6270cd0950b13dd66fa6766a5028eaf191d379f41.npz,1206048,5606560,"[[4952173, 4995212]]"
836573d528cd1feff4d1227b9d638b4cfde9bf748224db75ee1dd36bc80a2293.npz,534624,6472104,"[[2295082, 2339976]]"
8477fb56015b480cc398c606d52ece87dbb8bd603857a57249d3c66260e98f8b.npz,646308,4486024,"[[3404616, 3469546]]"
83d6000b737a0a4ad57853e2274a1ebe782dc4c6552dc3e5ae2487c8697f544e.npz,6912,5951200,[]
8416ea5322a34f1431882122811a70318b79745afe92cef4ef38e547de02a1ab.npz,410968,5732360,"[[3389466, 3475248], [4095904, 4097320]]"
845fbbe42f1b302e1390fd16c86e38d6b6d5179010b22a01ec78d9b0cf86914f.npz,31291,4914056,[]
84c9a20307ac9e1ab548cb9bb74b25b03d22cf1205b136547cddced0d872d046.npz,50448,4408248,[]
8484b6f93689908431545e8790b3c8f4d6b35821c6ee5ca338f9c12cd6669fa1.npz,2760,5738568,[]
8429747873f544b3271baf33d1e5ad21e4bcc412a93686f65799b49b609554f5.npz,1408656,6326192,"[[2036304, 2037640], [2052528, 2054120], [2054624, 2056848], [2058456, 2060048], [2201240, 2203752]]"
84f3a243a8e2aa9c0c0d206dafc8d9dd748b6285410acd9298ce65b4180d42c2.npz,1208065,5153600,[]
84683466b5bb5cc4e2fdb0199b8c210ec82fb5b966416949dc3e4f670a879c12.npz,1208912,6501984,"[[1756368, 1758096], [2360368, 2364280], [4819656, 4888268]]"
8478d16311871345f85727250f436285845e689f00dfc6725b1fa6ad7d08fbae.npz,1015682,6264600,[]
84f7599c68cfb9cd5eaa2070f40ce2ad710f17aedad0eb81c526f6fbcf75ea70.npz,545856,6078613,"[[2867437, 2898036]]"
8485ba4f35af8b10193787210a565e08b5bfd2e839bd46247e88e5b1f48d8b8a.npz,1321392,6823800,"[[2220885, 2261921]]"
850a6ccfaa0ee5f8ba88b0c50d7856cc2e6d4e03774926aee891248274d7c5d6.npz,1214265,5792496,"[[2804835, 2848952]]"
8536cfd607a4d37c1440032ab58432779d14af1b10e35b6a2bb257597ea27a8c.npz,16560,6183800,"[[3913919, 3966872]]"
8528b54a675a9c958f1130db61edc52917e91254f7db796c73b4d015a3df5073.npz,443432,6268736,"[[5102408, 5104016]]"
84a42e666e44aa2bb5c5129ff95ca6ec4af99b40ba1b81e6b50107ad43edffc9.npz,0,7588766,"[[2731156, 2859638], [5010783, 5114535]]"
859313623101680628682b2cdd0041ed222d69232bfbfdea62179a183ce4e298.npz,806920,5475216,"[[3235719, 3290647]]"
8602a098a3a1b5a91865c5d654bbcb476b5ed1e688844b57f8209823a2970cb3.npz,427200,5446000,[]
858ba6554a1d3a8556e4d111cd66b4b633f2ff515fe71be5bc5b160ebece7418.npz,17120,6953704,[]
856f612f576535a24754d1c8c1fdb1d99b211039c99f3f40cd4d0853c4e59f73.npz,565584,6532000,"[[3657636, 3697851]]"
86a53f78fc4e1ad58454e601ad9d1275c6643b32128359e6ebe32245ef50f4a0.npz,0,4422894,"[[1677849, 1732491], [3151542, 3228994], [3241080, 3243624], [3247944, 3249072]]"
858d366d1fc2f1119ab2c23c10311dc1b10b1148d73376495d80e7590619370f.npz,44184,5778400,"[[2487117, 2591237]]"
857b68533beff2fac78ccb5909fc856130f32ce64ec32bcc403349665cf674a6.npz,479856,6494600,"[[3154401, 3201856]]"
85f668b624badc327b0c4aaa6c7c6cda84340c070693c31cc6b21d7eb8660cea.npz,582328,6156280,"[[2560672, 2563264], [2607984, 2609624], [2652853, 2755577], [3478896, 3480368], [5097515, 5147861]]"
86fec10252a376defe5f546e0e9dc12863352abeb1ed44dbfb3da8a9602b2d88.npz,12656,4833288,[]
86691866ade98e459e07fadf46ece9c958d7f9b556b7fe92f27ad34c30a391e6.npz,759016,5710948,"[[3470345, 3517638]]"
865aeb5583e12a9cbe59465d95c52ec97436990fb9dd07bc97b9d5b4fc7911e2.npz,1135411,6219200,"[[3032302, 3074340]]"
86a2bd4e589a47f675cd850abef41486ba7954670aac015ce19eea9117bfe89c.npz,810376,6116056,"[[1748384, 1752136], [4113615, 4148475]]"
86577715fc1734e3c577619322a81f8f95ceb388dc0c7c90e225ceeb10e6b7b8.npz,3072,6825168,[]
88365efc753d1baa3c7e37fc56c3aec95857812c2bd98e38256d194eb8188d8e.npz,1022368,5176024,"[[2938784, 2984633]]"
8825072cda8e4116e6d02cef7f0a1c2e6e5a0d5dc871a9c6e5e02ece4b186ea9.npz,9328,5851696,[]
878c33bc29a1db07933ad0c50bb5f79d84b341a8dcde5647f752040a1a954697.npz,1358168,5619448,"[[3922004, 3974870], [4498704, 4500536], [4549360, 4550976], [5304048, 5308224], [5548632, 5550232]]"
867527456bad9dcbd96b662cd78fc0cd7e96fda662b8b9cb795c4d5efde33c2a.npz,1714328,6889928,"[[4358984, 4361992], [4426216, 4427936], [4546872, 4550912], [4650120, 4653000]]"
86aacc41510459589dfa79e4b0c5d1ba8388ef92a7d7252d0556207ea2f88554.npz,1466932,6596296,"[[1728567, 1729919], [1731427, 1732777], [1784409, 1785732], [3343206, 3420410]]"
870a3e2c37dea5351deeab6c4548d23cff8a134f18d6e78d1900deb5d87e1d9b.npz,930208,6677400,"[[2893976, 2895280], [5038445, 5173576]]"
88530d51d7635ed3f7740c116c06e8d9732435d056f309e19dd9263451f5d524.npz,0,5286800,"[[3596252, 3649245]]"
86f4d3a3473a94b4c555e7c23435e88adbcb7e5405f5b577b3924cff33e1b59e.npz,1308048,6552456,"[[2124641, 2181212]]"
8873ae0ec9ea52c18979e2a0b4ab1716356c45b5ee83275c2d96f5ad1a6c9d41.npz,38120,5587008,[]
88c619bb144f28903d1f8ec9b1f5866a24dbe7d2cf76a4c981712c3d42bec4c4.npz,16752,4986800,[]
88879fac6236081ebb3acc7beef24ffc11fa305ac232b0aebd91d267439a5b44.npz,9112,6150200,[]
88c54322eacda4d597e46262403e45f477dc3e02de8e2499278e7f1a5121a483.npz,347952,5775000,"[[3831093, 3873587]]"
8863dd96b19e8e19d4eb0fd48b2dcb255e878715e36e26459f656922b15d2f58.npz,930856,6752600,"[[2515293, 2603752], [5694093, 5751954]]"
89fe912b2c78cfea1dac1735ed19571d80b6ce60ad3df0602818c98ae6874e43.npz,0,4673800,"[[1655064, 1656192]]"
8a053d35a299e302c596aea1fe0b5cfba5dbd8eb4d80f8019c47aeebab67487a.npz,1086702,4761232,"[[3507217, 3557944]]"
89d14af7e1fd5158189d9ddede3772f1cdfd36f3efdbcdae2ce6698d8ccfeab2.npz,1339009,5416688,"[[1606778, 1736640], [1737783, 1738977], [1739094, 1742984], [1743172, 1746001], [2082209, 2084519], [2084955, 2088782], [2097405, 2128880], [2151784, 2207512], [2260889, 2261984], [2347744, 2349140], [2350558, 2351809], [2353214, 2354871], [3112846, 3115648]]"
880ef9c92fe829f97bd2eeb40f1d79620a0ffac282936a78f75143c3f89563f5.npz,1475683,8514291,"[[3366499, 3368172], [6945503, 6948946]]"
8a3b12ad01dd3e58246d6aac6dea73fffa0f8b1117e8741f8160f3181f626092.npz,849589,4611200,"[[3417225, 3452796], [3489768, 3491368], [3541712, 3543424]]"
88c0fc19aed07913de59c1df3f5a266fd3f0a25cc7afe3afb591c51d11207f7b.npz,1387416,7055736,"[[4113266, 4159586]]"
8916c5920cb91b452e3e531361dbc2adc71a0b76322be0d9ffbb27a616776aed.npz,492000,6074368,[]
89e341bac944623cda7e0f24de43539b8d947950759d5cfe13846902540b9dca.npz,777040,5197824,"[[1597464, 1603104], [1643873, 1713842], [3524712, 3526016]]"
893139cf6e293d84ad06820995e5df6d91d3312fbadefd4ba8e4d13cddb19ed6.npz,830792,5856400,"[[2399428, 2481360], [3437985, 3557998], [3560324, 3564660], [5029526, 5127439]]"
8a311637744cecfcf92c50f9b83280f67fc339677d834e36bbee0adb33088435.npz,523440,5551752,"[[2075794, 2128948], [4302486, 4346081]]"
88c760bbf68775548cebba8eb5ae19c1301b4bfb31c72dec4d5d0992865248cf.npz,1382071,6604528,"[[3043377, 3144293], [3168824, 3171499], [3836803, 3932352], [4366656, 4369016]]"
8900651642ff49eef30115c010ab4dba1637ac525a7f57f3a42586f3db2b329b.npz,1633441,6579647,"[[1729601, 1741349], [1744499, 1791443], [1886901, 1889221], [1891529, 1922351], [1940214, 1946124], [1947923, 1949062], [1970140, 1972660], [1989133, 1990772], [2006345, 2009715], [2020063, 2056815], [2061923, 2063709], [2090497, 2091802], [2118122, 2121242], [2648561, 2650404], [3907741, 3910780], [5623884, 5693021], [5705319, 5711885], [6081799, 6091052]]"
89d5863d3210666b0767eb77b6fd16c778734f047da8df786b3708d3ed585494.npz,585376,6008152,"[[2174444, 2242877], [2518840, 2520432], [3364816, 3365944]]"
8ac041190e7e647a8e198516aea1972825e23fa30ae6786320e2fff5cef65df7.npz,6432,4440248,[]
8ab331779562e9a2bc839c9351d548909268b1254bd3645145ef5dac78591380.npz,475216,5011472,[]
8982c02b89e789d3bc5ad48ef41ca6364257fa830607c8e6e19c4566b0f2899b.npz,506952,6677296,[]
8b0991f8132a16ce17b45a1c5fb87e3dbf688476183b424d25052992360a5d17.npz,10976,4600280,[]
8a4185d367a05caaa1dfcf7d8cb33ff23411ab69e7af0bb921a44768683ba687.npz,505000,6683272,[]
8ac367a37a21f2df1becb8d2d5d339165ebab5e4423a47056a5386fca0849824.npz,14384,4914200,[]
8a5cbaf909120de2949152ef434b4cab45240a202fe1590f851d7461323cc490.npz,1301291,5913376,"[[2333120, 2337616], [2345378, 2398001], [4455809, 4503904]]"
8ac1fbde76d28a986571c72fac299c47890c827b0b7b3280410d5fda44f5aa5f.npz,36610,5881456,[]
8a6d9d2bbff5516871bbc0cebaa45dfa44fdfe046dacdf6dcbbf70a1b3c0dd53.npz,422517,6820884,"[[3290409, 3292822]]"
8a901ed3f00724c74d3557db2cbd97048c255aea7298a62cb824dc752a855634.npz,70128,6236800,[]
8b80fe4eb1a5e6789fa876759d94370739b0001cbd8c43d689d31017094e2644.npz,259376,5191824,[]
8ad9774009d575b974b78f0345ef338b04c3c970e625c2791dba8a7a97633b9c.npz,1289344,6338000,[]
8b3d4a4e3a44827cf2db05bc8419c83d2a42b95763b05aed54ba9d01ebe90e98.npz,579568,5505802,"[[1782035, 1824913], [3110872, 3170120]]"
8c7701b8c7c1fb49a59c6714e3fc3ff05631ac105f6e9567c0d8212a969c8ee1.npz,37112,3904800,"[[1420976, 1422296], [3160092, 3227096]]"
8b2c60072e21ff2026283f198c47c889037eed58938ded5b75cf2689bb9b7483.npz,502216,6200256,[]
8b13fec754c6843eabb67c67a6249209008bf2596fc57d9f0ab0822ee7ef67bc.npz,1408681,5840240,"[[4423615, 4535385], [4560096, 4561688]]"
8b5930ba961cb7cc72e49117dbf3e4648912f579ab815ebb8fa30ceb69e0617a.npz,11456,5641368,[]
8bda4431519d3720a1b83c870bb5a5b9cd6c35d9aa600f70b616d8583ea1f9fa.npz,18824,5017088,[]
8bc322c2a4b756d5a04be433a53b5943ba2adfc3fecbc9306aac0de7ba19318f.npz,1296936,6009696,"[[3696274, 3770334]]"
8ca53554b7256121ba3e5cf2834048850740deb176f6cc5326e50fa9dfdc3e96.npz,7880,4375200,[]
8caa7ae4e12fa0de06430669dcff4dd7a85187fcb9f5305a511e60a2ed39489d.npz,27152,4365200,"[[1693513, 1741476]]"
8b593f182362091cde1fdddbb50bc64f97876da6e8fb46da645eff8fd54a92fb.npz,1301632,6474600,[]
8c1c171fb4af047223cdb4db2a8a809ae6ab1f9524255778dcf2746749a2289c.npz,727384,5424848,"[[2552913, 2823975], [3555722, 3628735], [3674664, 3675864]]"
8bd3d25ad431fa54908370e525ea7264ed7df93cb18ae1e23c0671d46a9dea78.npz,826872,6208112,"[[3904573, 3944987]]"
8cbde5ed18ee06e020919d174da3031a0217fb5028643661393b8ed1f6a658a2.npz,525920,4918680,"[[2236360, 2239176]]"
8c23b70d7dde75ffc485bf7fdcd3cdd02ad0bb9e50d6ece86f01a9a45c0575f5.npz,879504,5176952,[]
8bf25f8c5b4f11b4bd892f4e6a5a19646dc41cd14df73326eb14e50b83b491aa.npz,12024,6240368,"[[2800449, 2855210], [2871160, 2872504]]"
8cc3af6a78880c49955bb5b51c999152050986d68e8f030f6a54c8c51c50f748.npz,948520,4874296,[]
8cc2203ccd208fc9c8faaa21a2d23f85825a504fa40972b27af7e20d17e94c97.npz,410697,5287560,"[[2046100, 2094156]]"
8d6ad5dbca0a34d60224c8df06374f730994e98e178afcd4d4020a748ac4501f.npz,0,4679544,[]
8d35511104e56815e3b5ead5d66ca09aeee6386fd4f204d8f795fc1c8e397f52.npz,11624,5651240,"[[2010837, 2063616], [3842608, 3968263], [4338344, 4340400]]"
8cc6b2af8345b0c21b7f63823560673474750b963ac598821e0ec29999342d12.npz,10152,5768800,"[[1859192, 1861336]]"
8d41e7bc31ee6c2cb916bde1dcc595774e55175034cc88cdca90242e7b7aaca3.npz,1125840,5563696,[]
8dd1588c9f4e79e3d5a0bda18eae22d7dd3715ee569357bb6b74faf5f01da693.npz,7488,4672400,"[[2059642, 2139891], [2827616, 2895830], [3709545, 3776202]]"
8d3dbfd84080f462d20258868ca173f44bcbba5d58bf063b2d72236eb89dc92a.npz,506704,6117304,[]
8cefd49ee7422dde99f1bc8cc8d0a4fdd87d5f7a06380e2f433e94e996c11796.npz,1388957,6966272,"[[4236709, 4288366]]"
8d3a78a531b75c75bd00ff02d9757274189cb27166ff92ac1cb182d758cf3b3d.npz,10800,6370968,"[[5136040, 5137320]]"
8d7e64b08a168caa253768d302ea8b1865bf4c5698da0bad55693cd514e1f635.npz,667000,5724029,"[[4860006, 4900413]]"
8dda673be70609477570029f96f6d786573d6590aa205745de534339408e827c.npz,74488,4858592,[]
8dac01f4d6fea38c97af47630600e37fd58b423d9ef7713cea54be755454d00e.npz,642728,5862624,"[[3999314, 4072060]]"
8d91e7aa64dd7b1ef580d5edc120c7e75f71780359c82641343d12e074072a41.npz,585840,6404200,"[[2619086, 2740856]]"
8f2d474a6c73ee3667dc5465da92085d358ad7933f1dd1774a3935d9a6272a83.npz,4784,4858971,"[[2245265, 2276721]]"
8f08229bdee988baf6b031e4a7b2c3e4d085b49500fb7f3c7b9a50dc79ad3a6d.npz,6520,4902776,"[[3726780, 3777496]]"
8e14657f1691bc91686a35afee81f5e90fcc6619b27ad0c71de6b0e35a8c170f.npz,511576,5711336,"[[2368131, 2420791], [4508403, 4578132]]"
8e025effe3d07c443f48d4db302daa792dd2180e7262db2abccaaba3cfd5109a.npz,517048,5603653,"[[2933089, 2936889], [4445743, 4447228]]"
8da7518301f5474beb66df2ef2a9099d7ffb287e81534bacf4476fed8041d389.npz,984583,7087440,[]
8f1bac012b009bcfbd6c8bda8d28b015d1f45e7a2fdc827327e26657f9af673f.npz,982278,5446906,"[[3239756, 3464929], [3472781, 3475367], [3635190, 3643408], [4546399, 4632664]]"
8e118bd62081d12e0c12563e698235de8ef6ca8f3c48ef606a78566cc151149c.npz,62024,5902444,[]
8db35f3d78d7698d8b1b5f956c880d33b894d701d395ff27d5abb7fc5862f196.npz,498744,7152272,"[[4864383, 4954070]]"
8e8c38a207dbcf3d89145ead4f2207a68f903cdc44bb3016daac2095a891c0a3.npz,60472,5858136,"[[5093424, 5095016]]"
8fa64f8f152783bdd0f239af86c6487eb3f3cfb954513e89c92859ea5a6c77c6.npz,9888,4969000,[]
8fcc26879111a87468f025698dc2980cad800f1fb5a25dd3d0db48e70d981bd8.npz,840464,4805471,"[[1400776, 1401904], [4231960, 4233760]]"
8f6beba10d9cfb9eee699bef6b12d36bb5d8ff156b60b58f73f26154ab233e3b.npz,763840,5351400,"[[4293652, 4348273]]"
8e9b63f1e3b35d8b7466335448d90475843571b1e821fc33903baa75eebb6454.npz,7544,6492800,"[[3364915, 3495400]]"
8f54b37166a41a3af98cb5973b81abee74df042cb3bc87f329299bf2635417cf.npz,480192,6222000,[]
8fb210feaac6f607ba69f93e9b4256118c8436cd04e18288b315bfc0bcf10a0f.npz,797224,6230208,[]
